feature,mean_FP,mean_TN,std_FP,std_TN,mean_difference,cohen_d,abs_cohen_d
morph_V1_t_inversion_indicator_std,0.0,0.008773018318337088,0.0,0.05112595100680666,-0.008773018318337088,-0.17375860186129766,0.17375860186129766
st_V1_st_slope_j20_j80_max,-0.0005437499999999875,-0.0003108904933814515,0.0010561308282541902,0.0013558037098343925,-0.000232859506618536,-0.1725915187131711,0.1725915187131711
st_V1_st_monotonicity_median,0.7727272727272727,0.7312110272399082,0.1700753357624519,0.24212883557479759,0.041516245487364545,0.1725479581910766,0.1725479581910766
morph_V3_t_polarity_max,0.0,0.16967509025270758,1.0,0.9855000577106707,-0.16967509025270758,-0.17210848289922792,0.17210848289922792
morph_V2_t_inversion_indicator_median,0.0,0.02707581227436823,0.0,0.1594997980821265,-0.02707581227436823,-0.17189372913570644,0.17189372913570644
morph_V1_high_takeoff_gt_2mm_mean,0.125,0.18288905768731634,0.33071891388307384,0.33724861655656874,-0.057889057687316336,-0.17173245407247464,0.17173245407247464
st_V1_high_takeoff_gt_2mm_mean,0.125,0.18288905768731634,0.33071891388307384,0.33724861655656874,-0.057889057687316336,-0.17173245407247464,0.17173245407247464
st_V3_st_slope_j0_j40_median,0.0005796874999999499,0.0009162003610108109,0.0005721033526328485,0.0019998276276170204,-0.000336512861010861,-0.17021488143717148,0.17021488143717148
st_V1_st_slope_j20_j80_min,-0.0012458333333332874,-0.0015245487364620558,0.0011743718770285637,0.0016505542004440453,0.00027871540312876834,0.16990242957715346,0.16990242957715346
st_V1_high_takeoff_gt_1mm_max,0.75,0.8158844765342961,0.4330127018922193,0.3875783759249911,-0.06588447653429608,-0.16947067210101385,0.16947067210101385
morph_V1_high_takeoff_gt_1mm_max,0.75,0.8158844765342961,0.4330127018922193,0.3875783759249911,-0.06588447653429608,-0.16947067210101385,0.16947067210101385
sq_aVR_mean,-0.03515604166666661,-0.03273636281588444,0.01250178276002345,0.014514404810810082,-0.0024196788507821684,-0.1672434931700751,0.1672434931700751
sq_II_max,0.931875,1.0122129963898918,0.38563889764260034,0.48853113825434935,-0.08033799638989181,-0.16521994395100154,0.16521994395100154
sq_V2_snr_proxy,1627.253889103041,2239.6506048642,1437.463580369449,3748.6297559607224,-612.3967157611589,-0.16511657119276563,0.16511657119276563
sq_V1_baseline_drift,9.604168082008711e-06,2.226543220792546e-05,4.955504061958347e-06,7.766438094849666e-05,-1.2661264125916748e-05,-0.16507124986064248,0.16507124986064248
sq_V1_std,0.13169617049481883,0.1417707476963524,0.03236593424660936,0.06168995737176219,-0.010074577201533569,-0.16479359685807052,0.16479359685807052
morph_V3_saddleback_score_std,0.000621046262062875,0.01281727310027813,0.0004140300764121472,0.07497726751917899,-0.012196226838215255,-0.16471547125630795,0.16471547125630795
morph_V3_t_amplitude_mean,0.06508001893939389,0.05897833863048517,0.051228261193757535,0.03671012488490761,0.006101680308908716,0.16429860041938318,0.16429860041938318
st_V1_s_amplitude_std,0.11030116168014281,0.09985508320272367,0.08336172313029387,0.06369009758471615,0.010446078477419143,0.16258649168498193,0.16258649168498193
sq_V1_rms,0.13320730705297262,0.14314613370323492,0.03294255912739214,0.06198701888223889,-0.0099388266502623,-0.1617793682568788,0.1617793682568788
st_V3_high_takeoff_gt_1mm_std,0.04821182598999186,0.07250042422149064,0.12755650182183886,0.15115675716121435,-0.02428859823149878,-0.1612600112460825,0.1612600112460825
morph_V3_high_takeoff_gt_1mm_std,0.04821182598999186,0.07250042422149064,0.12755650182183886,0.15115675716121435,-0.02428859823149878,-0.1612600112460825,0.1612600112460825
st_V1_st_curvature_sign_std,0.6042705775142598,0.6635107559150392,0.38072809997987156,0.36836469015578316,-0.05924017840077933,-0.16068379496972648,0.16068379496972648
morph_V2_saddleback_score_max,0.02899999999999995,0.06837545126353788,0.05136170076579975,0.24811911837336031,-0.039375451263537926,-0.16060835178556168,0.16060835178556168
st_V1_st_j80_median,0.06078124999999995,0.06995487364620938,0.03236231351336769,0.05849327110921595,-0.009173623646209425,-0.15819559246366383,0.15819559246366383
st_V1_st_j40_j0_ratio_median,0.6664634884003853,0.7280670474339302,0.14363835588073212,0.39423469486593754,-0.061603559033544975,-0.15796459928733875,0.15796459928733875
st_V3_st_monotonicity_max,0.21590909090909088,0.25369215621923197,0.18146272071217398,0.2405759066999488,-0.037783065310141084,-0.1578965862846194,0.1578965862846194
sq_aVR_max,0.25787499999999997,0.2830180505415162,0.1061124845388138,0.16189512705808254,-0.02514305054151622,-0.15641186616758024,0.15641186616758024
st_V3_rs_ratio_median,0.592116052724247,0.8558953923095048,0.4231321877196127,1.7119235941724626,-0.2637793395852578,-0.15590458280889716,0.15590458280889716
st_V2_st_j40_j0_ratio_median,1.0453146286920851,0.926678868687378,0.41962415917898577,0.7708414294785861,0.1186357600047071,0.15526132761446962,0.15526132761446962
st_V1_st_j40_median,0.08928124999999998,0.09967779783393502,0.06425734849756487,0.06710200371353064,-0.010396547833935038,-0.15509574011079216,0.15509574011079216
st_V3_st_j40_j0_ratio_mean,1.3186327434375205,1.5910414986712111,0.9829321427990565,1.7742033267737465,-0.2724087552336907,-0.1548718612095891,0.1548718612095891
sq_V1_noise_energy,2.179705666828019e-05,4.005567823923141e-05,3.2289194321295236e-05,0.00011993977003838709,-1.8258621570951217e-05,-0.1540084937236899,0.1540084937236899
morph_V3_t_amplitude_max,0.08137499999999998,0.08982851985559565,0.05908455276127596,0.055218881976096174,-0.00845351985559567,-0.15281747152190228,0.15281747152190228
sq_I_noise_energy,1.6223957058488724e-05,2.2775787412864473e-05,3.068565405626915e-05,4.349681464493136e-05,-6.551830354375748e-06,-0.15157238475108764,0.15157238475108764
morph_V1_t_polarity_max,1.0,0.9566787003610109,0.0,0.29114577839214373,0.04332129963898912,0.15067099507409498,0.15067099507409498
morph_V2_t_peak_value_min,-0.024874999999999987,-0.048777978339350166,0.048915584173144656,0.16085405066745906,0.023902978339350178,0.15029688823565962,0.15029688823565962
st_V2_j_point_amplitude_min,0.09149999999999997,0.1194476534296029,0.13937584080463875,0.18757984091666227,-0.027947653429602926,-0.1498229851838173,0.1498229851838173
st_V1_j_point_amplitude_min,0.10800000000000001,0.09243862815884477,0.09275033692661175,0.10450039221729895,0.015561371841155247,0.14930450774683765,0.14930450774683765
morph_V1_t_mean_mean,0.027363849124360448,0.02444520246386018,0.020333787531585816,0.01952811412242733,0.0029186466605002695,0.1493032804607956,0.1493032804607956
st_V3_st_j40_j0_ratio_median,1.203848232149224,1.4313126120063502,0.9427620366978682,1.5421774434367719,-0.2274643798571261,-0.1486514883126748,0.1486514883126748
sq_V6_mean,0.038786562499999955,0.04180180806257517,0.01189200320299829,0.02054672228381125,-0.0030152455625752153,-0.1479727433127577,0.1479727433127577
st_V3_st_j40_j0_ratio_min,0.4860770649103194,0.6423455665897657,0.9401352058015854,1.0605835364207674,-0.15626850167944634,-0.14773395648638915,0.14773395648638915
morph_V2_t_inversion_indicator_std,0.06123724356957945,0.04378604446085017,0.16201851746019652,0.11741033792915527,0.017451199108729283,0.14699947251731052,0.14699947251731052
st_V1_rs_ratio_std,0.36911509815529286,2.277115968557617,0.2131634188065346,13.209161175587395,-1.9080008704023241,-0.14626505257663103,0.14626505257663103
st_V3_s_amplitude_median,-1.0553124999999999,-0.9812373646209385,0.3946410899079695,0.5097282406861352,-0.07407513537906141,-0.1460481590374089,0.1460481590374089
morph_V1_high_takeoff_gt_2mm_median,0.125,0.18050541516245489,0.33071891388307384,0.382254046555246,-0.055505415162454885,-0.14565926606430793,0.14565926606430793
st_V1_high_takeoff_gt_2mm_median,0.125,0.18050541516245489,0.33071891388307384,0.382254046555246,-0.055505415162454885,-0.14565926606430793,0.14565926606430793
sq_V6_noise_energy,2.6439449176332253e-05,5.834640696344737e-05,3.321695792034529e-05,0.0002221712643217329,-3.190695778711512e-05,-0.14538282869389432,0.14538282869389432
morph_V1_covedness_score_min,0.0027083333333332875,0.00585860409145605,0.0020433666392065154,0.022022938966698838,-0.0031502707581227626,-0.14483178290897972,0.14483178290897972
st_V1_st_j60_mean,0.07355504599567095,0.08184447387050454,0.044658733160696046,0.05767669218755986,-0.008289427874833596,-0.1444394762593007,0.1444394762593007
st_V3_s_amplitude_std,0.0487941138429732,0.05446436292869018,0.03280987104282381,0.03983057067641522,-0.005670249085716984,-0.14292858997513977,0.14292858997513977
st_V3_rs_ratio_mean,0.5440193014321131,1.0666822312602273,0.4481662686245296,3.7123288231156684,-0.5226629298281142,-0.14253899335930878,0.14253899335930878
st_V1_st_j40_j0_ratio_mean,0.6757840214767645,0.7623247307724401,0.13372944390465175,0.6150272012141007,-0.08654070929567559,-0.14239822585218748,0.14239822585218748
st_V1_r_amplitude_median,-0.582125,-0.6391886281588448,0.3866209788022373,0.401859137684284,0.057063628158844804,0.14212992141881772,0.14212992141881772
st_V3_st_j40_j0_ratio_max,2.460800071934054,3.3168003277565132,1.6065807479487724,6.160835013816978,-0.8560002558224591,-0.14057199233782877,0.14057199233782877
morph_V3_saddleback_score_min,0.001447916666666625,0.006662154031287572,0.0015342940264897896,0.03770995782637642,-0.005214237364620947,-0.140011694174686,0.140011694174686
sq_V3_noise_energy,0.0001894308024803302,0.00015361926125279597,0.00033201144633629014,0.00025405263383177873,3.581154122753421e-05,0.13974300161717135,0.13974300161717135
morph_V2_saddleback_score_std,0.0097922141599596,0.020961019036944615,0.018683310577031462,0.08108268629113746,-0.011168804876985015,-0.13938788775041783,0.13938788775041783
st_V2_st_slope_j20_j80_max,0.0004749999999999876,0.0007849578820697809,0.00134587848221478,0.0022716225746747427,-0.0003099578820697933,-0.13755630911960806,0.13755630911960806
st_V3_st_curvature_sign_max,1.0,0.9638989169675091,0.0,0.266268431979578,0.03610108303249093,0.13729010174630438,0.13729010174630438
st_V1_st_j40_mean,0.09039465638528135,0.09923295149290028,0.06636501865745627,0.06489490673970104,-0.008838295107618924,-0.13611685818637867,0.13611685818637867
st_V1_rs_ratio_min,-1.6379544826701538,-7.990514725876646,0.9677455663727859,47.55258368470965,6.352560243206492,0.1352729837700545,0.1352729837700545
st_V3_s_amplitude_mean,-1.0437364042207793,-0.9758139913759203,0.3883129965192849,0.5062868786573007,-0.067922412844859,-0.13484637414406594,0.13484637414406594
st_V2_st_convexity_mean,0.001525511363636325,0.0018878030056393414,0.000920444997477874,0.0027284234974588907,-0.00036229164200301633,-0.1342639232131247,0.1342639232131247
st_V3_st_slope_j20_j80_min,0.0007312499999999667,0.0009486161251503979,0.0006592523911809276,0.0016373930643510013,-0.00021736612515043112,-0.1341487565701109,0.1341487565701109
st_V1_rs_ratio_mean,-1.0573786597637282,-1.7283880204466635,0.6836576674738379,5.109354548286806,0.6710093606829353,0.132954375628829,0.132954375628829
st_V2_st_monotonicity_mean,0.3816779811097992,0.4202145848166371,0.2841848202599395,0.2907946275037267,-0.03853660370683787,-0.13259544066526185,0.13259544066526185
sq_aVL_baseline_drift,3.0105148550522666e-06,1.3887912681323156e-05,3.3064573227646734e-06,8.353725200598796e-05,-1.087739782627089e-05,-0.13184840385526148,0.13184840385526148
sq_aVR_std,0.12812038508663226,0.1328168710575,0.02927823217123066,0.03582886623497638,-0.0046964859708677476,-0.13162300920890405,0.13162300920890405
morph_V1_saddleback_score_max,0.07249999999999997,0.08776143200962691,0.09534658998738359,0.1170620295921669,-0.015261432009626943,-0.13091659627430313,0.13091659627430313
sq_III_mean,0.013045312499999951,0.015825478339350156,0.011115138403333565,0.021475550572967506,-0.002780165839350205,-0.13064558804904242,0.13064558804904242
sq_aVR_baseline_drift,1.6289965599143635e-05,2.1355524455184492e-05,1.5099459946924259e-05,3.930172537304943e-05,-5.0655588560408576e-06,-0.13026958598453145,0.13026958598453145
cl_n_leads_coved_v1v3,0.0,0.021660649819494584,0.0,0.16855765386178703,-0.021660649819494584,-0.13012528098527132,0.13012528098527132
st_V1_st_j20_mean,0.11456470508658004,0.12573074083308006,0.08827140217544996,0.08597784188617806,-0.01116603574650002,-0.12978433711242351,0.12978433711242351
st_V1_st_j20_median,0.1150625,0.1268682310469314,0.08829697315735122,0.09103756743166205,-0.011805731046931403,-0.12977498632707601,0.12977498632707601
st_V2_st_j40_j0_ratio_std,0.3514116200905753,0.2807287096764543,0.4105429980321346,0.5558492497583649,0.070682910414121,0.12788286208293878,0.12788286208293878
st_V1_st_j80_min,0.04399999999999999,0.03600541516245487,0.028720637179561317,0.06340003194083105,0.007994584837545123,0.1273555436282417,0.1273555436282417
morph_V1_saddleback_score_std,0.021336011369092266,0.025418725284994198,0.030272153929024354,0.032311073200010386,-0.004082713915901932,-0.1265479282780976,0.1265479282780976
morph_V1_t_mean_median,0.02659659090909085,0.024165475137548527,0.020006664533969522,0.01928267187011461,0.002431115771542324,0.12595862585469036,0.12595862585469036
st_V1_st_j80_mean,0.06221670725108221,0.06949336308079018,0.03327581691668875,0.05866967585917495,-0.007276655829707976,-0.12508129783608657,0.12508129783608657
morph_V1_saddleback_score_mean,0.02368538059163054,0.03152398130131375,0.025425262550394737,0.06428812758645941,-0.007838600709683213,-0.12322156802179617,0.12322156802179617
st_V2_st_convexity_median,0.0017437499999999623,0.0020638989169674805,0.0008970219827295111,0.002642251794537906,-0.0003201489169675181,-0.12251314553044426,0.12251314553044426
st_V2_st_j20_min,0.087,0.10887545126353788,0.11778316942585643,0.18267778495419495,-0.02187545126353789,-0.1206236479496061,0.1206236479496061
st_V3_st_j40_j0_ratio_std,0.5931583253824657,0.7884706470258455,0.42547453876455005,1.653463713813819,-0.19531232164337975,-0.11951138671266971,0.11951138671266971
sq_V6_baseline_drift,2.2163552765022927e-05,4.065782535160533e-05,2.2460571798399697e-05,0.00015672303959095903,-1.8494272586582405e-05,-0.11946206009230989,0.11946206009230989
morph_V1_t_peak_value_mean,0.035338866341991314,0.03173525529805781,0.024710878625293344,0.030703989763333158,0.0036036110439335023,0.11788092521556377,0.11788092521556377
sq_V2_baseline_drift,4.5930013383108955e-05,8.011661405795394e-05,3.6131211645779275e-05,0.0002985782416006958,-3.418660067484499e-05,-0.1159193152588384,0.1159193152588384
st_V2_rs_ratio_std,0.19339966803840758,1.0247353562123085,0.07019043908814905,7.368203638227476,-0.8313356881739009,-0.11424915099079672,0.11424915099079672
st_V2_st_j80_j0_ratio_median,1.190805090126149,1.386589978051706,0.8019741681457241,1.7451069752686201,-0.19578488792555682,-0.11330153282412239,0.11330153282412239
st_V1_s_amplitude_mean,-0.5808856737012987,-0.6182302729668865,0.20312963641024726,0.33389045671792267,0.03734459926558775,0.1127284711886058,0.1127284711886058
sq_aVR_rms,0.13301385358194542,0.13718680173243736,0.03117057180976074,0.03723100483519922,-0.004172948150491934,-0.11249947603024615,0.11249947603024615
sq_V3_max,0.906,0.9602635379061372,0.4259395497015979,0.4845201495429421,-0.05426353790613714,-0.11231040080051902,0.11231040080051902
morph_V1_saddleback_score_median,0.01624999999999995,0.023274217809867603,0.016744609414508428,0.0633782816098178,-0.007024217809867655,-0.11212749011702527,0.11212749011702527
st_V1_s_amplitude_max,-0.41762499999999997,-0.451528880866426,0.18648119040535965,0.3075437967046764,0.03390388086642604,0.11111319115833942,0.11111319115833942
morph_V2_t_polarity_max,0.75,0.6678700361010831,0.6614378277661477,0.7442779150816838,0.08212996389891691,0.11063653064645401,0.11063653064645401
st_V1_r_amplitude_mean,-0.5878332115800866,-0.6316989384565824,0.38317306594335615,0.39695931528910666,0.043865726876495814,0.11059773649533122,0.11059773649533122
st_V2_st_convexity_min,-0.00018750000000001253,-0.0009974729241877282,0.0020654524322772116,0.007411847339125957,0.0008099729241877157,0.11054916114076804,0.11054916114076804
st_V2_rs_ratio_mean,-0.4679547209837383,-0.06365046907566416,0.4301581367722795,3.751600495745126,-0.4043042519080742,-0.1091083550433691,0.1091083550433691
sq_aVR_range,1.00375,1.038173285198556,0.2506844380890046,0.31845804988887777,-0.034423285198555975,-0.1086057039819893,0.1086057039819893
sq_V4_min,-0.70125,-0.7418194945848374,0.29652898256325644,0.37863220952432886,0.040569494584837384,0.10766358948951457,0.10766358948951457
morph_V1_t_inversion_indicator_mean,0.0,0.006637325770899778,0.0,0.0624695362616568,-0.006637325770899778,-0.10758792431373729,0.10758792431373729
st_V3_st_monotonicity_median,0.1193181818181818,0.14095831965868064,0.13043454867328405,0.20267569141713862,-0.02164013784049884,-0.10755433850135655,0.10755433850135655
st_V2_rs_ratio_max,-0.1918457230942798,3.211659149648205,0.38620290562364573,32.28583414959266,-3.403504872742485,-0.10674615825239968,0.10674615825239968
st_V1_high_takeoff_gt_2mm_min,0.125,0.09386281588447654,0.33071891388307384,0.2916377679223207,0.031137184115523464,0.10639102615139862,0.10639102615139862
morph_V1_high_takeoff_gt_2mm_min,0.125,0.09386281588447654,0.33071891388307384,0.2916377679223207,0.031137184115523464,0.10639102615139862,0.10639102615139862
st_V1_j_point_confidence_min,1.0,0.9891696750902527,0.0,0.10350376308181551,0.010830324909747335,0.1059556262396257,0.1059556262396257
sq_V5_noise_energy,5.738459361713623e-05,0.00018430925243842242,6.070873404917013e-05,0.0012155177102687394,-0.0001269246588212862,-0.1057327804300344,0.1057327804300344
st_V1_s_amplitude_median,-0.58640625,-0.6218384476534295,0.20710108256220558,0.3395363448165466,0.03543219765342953,0.10517466434779457,0.10517466434779457
st_V1_st_j20_min,0.0895625,0.08070036101083032,0.0841113241112634,0.08511646576046249,0.008862138989169682,0.1041480439820182,0.1041480439820182
st_V3_st_j80_j0_ratio_min,1.3674562935444405,1.5401414309982493,1.4991872020003068,1.6767249893494023,-0.17268513745380876,-0.10324594823442446,0.10324594823442446
st_V2_r_amplitude_median,-0.3835625,-0.45821931407942235,0.5133442398564048,0.7294185811777758,0.07465681407942237,0.10299604125801376,0.10299604125801376
morph_V3_t_polarity_min,-0.75,-0.6750902527075813,0.6614378277661477,0.7377351494264146,-0.07490974729241873,-0.10178738263212718,0.10178738263212718
sq_aVF_noise_energy,4.872524539157707e-05,5.660769819477913e-05,6.348942698207784e-05,7.889958676083293e-05,-7.882452803202055e-06,-0.10034325098879983,0.10034325098879983
st_V3_rs_ratio_min,0.23066246488983755,0.3830258016217396,0.5256139357465096,1.5434470091249848,-0.15236333673190205,-0.09981358873564973,0.09981358873564973
st_V2_rs_ratio_median,-0.4287325427848053,-0.24208032099366117,0.43992048483738194,1.9185327599612438,-0.18665222179114416,-0.0984494386854632,0.0984494386854632
sq_V4_baseline_drift,6.584989680505817e-05,8.235975935221932e-05,0.00010231178144998408,0.00016969106684158172,-1.650986254716115e-05,-0.09806866637240726,0.09806866637240726
st_V3_s_amplitude_min,-1.108625,-1.0575992779783394,0.41722871051139326,0.5286852981462725,-0.05102572202166056,-0.0969677650415704,0.0969677650415704
st_V2_st_j80_min,0.09212499999999998,0.10986101083032489,0.08927056835822206,0.18744473937936984,-0.017736010830324903,-0.09553792361197201,0.09553792361197201
st_V2_st_monotonicity_median,0.38636363636363635,0.41467016737774864,0.28747978728803447,0.29885045337247007,-0.02830653101411229,-0.09480561230742211,0.09480561230742211
morph_V3_t_polarity_std,0.34784289906124494,0.3115788098699842,0.4515434313340184,0.3837378250696902,0.03626408919126073,0.09405591160393553,0.09405591160393553
st_V1_st_convexity_min,-0.0021749999999999747,-0.0024833935018050203,0.002860397699621515,0.003314514415818002,0.00030839350180504555,0.09333845565485925,0.09333845565485925
st_V1_j_point_confidence_mean,1.0,0.9939395919434142,0.0,0.06648091871419884,0.006060408056585809,0.0923088905298797,0.0923088905298797
st_V2_st_j80_j0_ratio_mean,1.2919172058139146,1.4516601839868788,0.9203730362662276,1.746486626343509,-0.15974297817296423,-0.09229349282607029,0.09229349282607029
sq_V3_min,-1.1235,-1.0751444043321299,0.4491625540937267,0.5304408364298917,-0.048355595667870066,-0.09148187068676975,0.09148187068676975
morph_V3_t_inversion_indicator_max,0.375,0.33212996389891697,0.4841229182759271,0.470977335950915,0.04287003610108303,0.09095991341302864,0.09095991341302864
st_V1_j_point_amplitude_median,0.1349375,0.14402527075812274,0.10298609963849491,0.10013920271779465,-0.009087770758122754,-0.09068672480040149,0.09068672480040149
st_V3_rs_ratio_max,0.7618044694500612,3.548622096410491,0.39834706322648894,31.13478651286436,-2.78681762696043,-0.09063593762819645,0.09063593762819645
morph_V2_t_inversion_indicator_mean,0.05,0.03724939968834638,0.13228756555322954,0.14198407223712883,0.01275060031165362,0.08994990998094389,0.08994990998094389
sq_V4_mean,0.06008374999999998,0.06330603188928997,0.024624612574504483,0.036910260072054876,-0.0032222818892899963,-0.08790581048697396,0.08790581048697396
morph_V1_t_peak_value_median,0.03518749999999998,0.03253880866425991,0.022781828696353562,0.03041683312854723,0.0026486913357400693,0.08755647619454116,0.08755647619454116
st_V3_st_slope_j0_j40_min,0.00024062499999993748,0.0004162454873646065,0.0007090858441507242,0.002033438335234586,-0.00017562048736466902,-0.08732009121646855,0.08732009121646855
st_V3_rs_ratio_std,0.16445113299293881,0.887655497485237,0.07163788980747264,8.430032377565952,-0.7232043644922982,-0.08687005066205983,0.08687005066205983
morph_V2_t_inversion_indicator_min,0.0,0.007220216606498195,0.0,0.08466454440114494,-0.007220216606498195,-0.08635496801376723,0.08635496801376723
cl_n_leads_saddleback_v1v3,0.0,0.007220216606498195,0.0,0.08466454440114494,-0.007220216606498195,-0.08635496801376723,0.08635496801376723
morph_V1_second_hump_present_max,0.0,0.007220216606498195,0.0,0.08466454440114494,-0.007220216606498195,-0.08635496801376723,0.08635496801376723
st_V1_j_point_confidence_std,0.0,0.003401261209257522,0.0,0.03990486661894444,-0.003401261209257522,-0.08630834705803489,0.08630834705803489
st_V2_s_amplitude_max,-0.8195,-0.7756299638989171,0.25669181424424115,0.5199731432987518,-0.043870036101082865,-0.0851702109416465,0.0851702109416465
morph_V1_second_hump_present_std,0.0,0.0025191541177335,0.0,0.029997237836683583,-0.0025191541177335,-0.08503782582772268,0.08503782582772268
morph_V2_saddleback_score_min,0.00101041666666665,0.003310168471720808,0.001417547214087275,0.027955592146510343,-0.002299751805054158,-0.083298424877016,0.083298424877016
sq_V5_max,1.36625,1.411996389891697,0.47339142102492726,0.5525139166987669,-0.04574638989169699,-0.08307044089027815,0.08307044089027815
morph_V3_t_inversion_indicator_std,0.08879073791551811,0.10268074051815382,0.15624379420560908,0.1679928104475858,-0.013890002602635704,-0.08282050251428458,0.08282050251428458
st_V3_st_convexity_mean,0.0028016179653679125,0.0025490348578032186,0.0013162705828893512,0.0031027537410445345,0.00025258310756469393,0.08224448338416078,0.08224448338416078
sq_I_baseline_drift,1.111757271013872e-05,1.862972285275985e-05,1.2436400589932964e-05,9.459337714498524e-05,-7.512150142621131e-06,-0.08039833074065658,0.08039833074065658
morph_V1_second_hump_present_mean,0.0,0.0011017863003422565,0.0,0.013942451434062086,-0.0011017863003422565,-0.08001969733562896,0.08001969733562896
morph_V1_t_amplitude_min,0.024312499999999987,0.025675090252707557,0.02223726812695301,0.017031215567076107,-0.0013625902527075705,-0.07931707947794164,0.07931707947794164
morph_V2_t_polarity_median,0.25,0.17328519855595667,0.9682458365518543,0.9830371974946693,0.07671480144404333,0.0780673956690916,0.0780673956690916
st_V2_st_j60_min,0.08737499999999998,0.10037906137184116,0.0883691652953676,0.16992541046335782,-0.01300406137184118,-0.07722803540419747,0.07722803540419747
morph_V1_second_hump_amplitude_n_valid,0.0,0.01444043321299639,0.0,0.1894533106628437,-0.01444043321299639,-0.07718211941592582,0.07718211941592582
morph_V1_trough_depth_between_humps_n_valid,0.0,0.01444043321299639,0.0,0.1894533106628437,-0.01444043321299639,-0.07718211941592582,0.07718211941592582
st_V3_st_convexity_median,0.0028687499999999503,0.0026433212996389436,0.0014113241787413577,0.002978487940719577,0.00022542870036100678,0.07642210816672462,0.07642210816672462
sq_V5_mean,0.05277635416666662,0.05505765643802644,0.015792328641234664,0.0305006647093007,-0.0022813022713598155,-0.07548154102288503,0.07548154102288503
sq_aVL_snr_proxy,546.6236639390813,655.9321529893559,541.6381433976848,1484.1632279073058,-109.3084890502746,-0.07445238931961715,0.07445238931961715
st_V3_st_j80_j0_ratio_max,6.187234250568827,6.820747025725341,4.335447947104783,8.755834905217082,-0.6335127751565137,-0.07303825933654583,0.07303825933654583
st_V1_st_slope_j0_j40_min,-0.00186562499999995,-0.0020546028880866125,0.0015438353974355828,0.0026113192623567778,0.00018897788808666248,0.07295804732589378,0.07295804732589378
st_V1_r_amplitude_min,-0.7238749999999999,-0.7541028880866425,0.39476335870366697,0.4207474152368402,0.030227888086642563,0.07194990530316794,0.07194990530316794
sq_aVR_snr_proxy,2131.384788004389,1894.426617336563,2020.8197804395595,3325.8182947959326,236.95817066782615,0.07181050948780855,0.07181050948780855
morph_V3_t_mean_min,-0.0426022727272727,-0.03930796697580513,0.04153099105457521,0.04621044657690266,-0.003294305751467566,-0.07145932833232675,0.07145932833232675
morph_V1_t_mean_max,0.04255113636363633,0.04470030481451957,0.022604342968171574,0.03229573996736885,-0.0021491684508832404,-0.0669703471448094,0.0669703471448094
st_V1_st_j60_min,0.052187499999999984,0.04815342960288806,0.03878944564891331,0.06104683144137824,0.0040340703971119204,0.0665743282721256,0.0665743282721256
st_V2_st_j80_j0_ratio_max,2.8415348651473313,2.5829825683300642,2.821813389675586,3.91722590023681,0.2585522968172671,0.0664001761253034,0.0664001761253034
st_V2_st_j40_min,0.08937499999999995,0.10058844765342957,0.0991406040681617,0.17055516256229708,-0.011213447653429617,-0.06629183224071603,0.06629183224071603
sq_V5_baseline_drift,4.673439539145926e-05,0.0001633878252571945,6.038955897011458e-05,0.0018183188738583878,-0.00011665342986573525,-0.06496210183255219,0.06496210183255219
st_V1_st_j40_min,0.06712499999999998,0.06268772563176893,0.057865009936921306,0.06859002196294874,0.004437274368231048,0.0649245980167871,0.0649245980167871
sq_V1_min,-0.896125,-0.8672093862815884,0.2868211278392859,0.45513653228079903,-0.02891561371841156,-0.06401078721683928,0.06401078721683928
sq_I_max,0.5825,0.5660505415162455,0.2258888000764978,0.2604832588314952,0.016449458483754564,0.06334434076895401,0.06334434076895401
sq_I_min,-0.222375,-0.2357364620938628,0.10278489371011676,0.21460081119394808,0.013361462093862797,0.06286393574324914,0.06286393574324914
st_V1_j_point_confidence_median,1.0,0.9963898916967509,0.0,0.05997562355897527,0.0036101083032491488,0.0609514631929745,0.0609514631929745
st_V1_j_point_confidence_max,1.0,0.9963898916967509,0.0,0.05997562355897527,0.0036101083032491488,0.0609514631929745,0.0609514631929745
morph_V2_second_hump_present_std,0.0,0.0011345475831312432,0.0,0.018848520055308026,-0.0011345475831312432,-0.060951463192973634,0.060951463192973634
morph_V2_trough_depth_between_humps_n_valid,0.0,0.0036101083032490976,0.0,0.05997562355897527,-0.0036101083032490976,-0.060951463192973634,0.060951463192973634
morph_V2_second_hump_amplitude_n_valid,0.0,0.0036101083032490976,0.0,0.05997562355897527,-0.0036101083032490976,-0.060951463192973634,0.060951463192973634
morph_V2_second_hump_present_mean,0.0,0.00040112314480545525,0.0,0.006663958173219474,-0.00040112314480545525,-0.060951463192973634,0.060951463192973634
morph_V1_t_inversion_indicator_min,0.0,0.0036101083032490976,0.0,0.05997562355897527,-0.0036101083032490976,-0.060951463192973634,0.060951463192973634
morph_V2_second_hump_present_max,0.0,0.0036101083032490976,0.0,0.05997562355897527,-0.0036101083032490976,-0.060951463192973634,0.060951463192973634
morph_V1_t_inversion_indicator_median,0.0,0.0036101083032490976,0.0,0.05997562355897527,-0.0036101083032490976,-0.060951463192973634,0.060951463192973634
morph_V3_t_polarity_median,-0.375,-0.3176895306859206,0.8569568250501305,0.9424664647523604,-0.057310469314079404,-0.06093972436094067,0.06093972436094067
st_V1_rs_ratio_max,-0.5536387031432011,0.6084605122400337,0.4792175165171052,19.84407510707568,-1.1620992153832348,-0.059299060241669144,0.059299060241669144
